,level_0,index,file_id,api,rank,operation,segment,offset,size,start,end,duration
490,490,474,107502961194340468,POSIX,0,write,18,801152,0.110592,49.375,49.37529993057251,0.2999305725097656
491,491,475,107502961194340468,POSIX,0,write,19,911744,0.110592,49.37540006637573,49.3756000995636,0.20003318786621094
492,492,476,107502961194340468,POSIX,0,write,20,1022336,0.110592,49.37569999694824,49.37590003013611,0.20003318786621094
493,493,477,107502961194340468,POSIX,0,write,21,1132928,0.110592,49.37680006027222,49.37700009346008,0.20003318786621094
494,494,478,107502961194340468,POSIX,0,write,22,1245568,0.512,49.37750005722046,49.378299951553345,0.7998943328857422
495,495,479,107502961194340468,POSIX,0,write,23,1757568,0.512,49.378599882125854,49.379300117492676,0.7002353668212891
496,496,480,107502961194340468,POSIX,0,write,24,2269568,0.512,49.379600048065186,49.38039994239807,0.7998943328857422
497,497,481,107502961194340468,POSIX,0,write,25,2781568,0.512,49.38070011138916,49.3814001083374,0.6999969482421875
498,498,482,107502961194340468,POSIX,0,write,26,3295616,0.512,49.38170003890991,49.382400035858154,0.6999969482421875
499,499,483,107502961194340468,POSIX,0,write,27,3807616,0.512,49.382699966430664,49.383399963378906,0.6999969482421875
500,500,484,107502961194340468,POSIX,0,write,28,4319616,0.512,49.38599991798401,49.38669991493225,0.6999969482421875
501,501,485,107502961194340468,POSIX,0,write,29,96,0.0014,49.38700008392334,49.59599995613098,208.9998722076416
502,502,486,107502961194340468,POSIX,0,write,30,1504,0.000928,49.59599995613098,49.59599995613098,0.0
503,503,487,107502961194340468,POSIX,0,write,31,35200,0.002016,49.596100091934204,49.596100091934204,0.0
504,504,488,107502961194340468,POSIX,0,write,32,233856,0.00204,49.59619998931885,49.59619998931885,0.0
505,505,490,107502961194340468,POSIX,0,write,34,368456,0.000544,49.59629988670349,49.59629988670349,0.0
506,506,489,107502961194340468,POSIX,0,write,33,366976,0.001392,49.59629988670349,49.59629988670349,0.0
507,508,492,107502961194340468,POSIX,0,write,36,1243520,0.00196,49.596400022506714,49.596400022506714,0.0
508,507,491,107502961194340468,POSIX,0,write,35,467328,0.002016,49.596400022506714,49.596400022506714,0.0
509,509,494,107502961194340468,POSIX,0,write,38,0,9.6e-05,49.59649991989136,49.59649991989136,0.0
510,510,493,107502961194340468,POSIX,0,write,37,3293568,0.002032,49.59649991989136,49.59649991989136,0.0
511,511,495,107502961194340468,POSIX,0,write,39,0,9.6e-05,49.596699953079224,49.596699953079224,0.0
512,512,498,107502961194340468,POSIX,0,close,0,0,0.0,49.596699953079224,49.59850001335144,1.8000602722167969
513,513,554,11160547148136872205,POSIX,0,open,0,0,0.0,55.75370001792908,55.75440001487732,0.6999969482421875
514,514,553,11160547148136872205,POSIX,0,stat,0,0,0.0,55.75629997253418,55.7564001083374,0.10013580322265625
515,515,513,11160547148136872205,POSIX,0,write,0,0,9.6e-05,55.7564001083374,55.7581000328064,1.6999244689941406
516,516,568,10111457914516105013,POSIX,0,open,0,0,0.0,55.765899896621704,55.7664999961853,0.6000995635986328
517,518,567,10111457914516105013,POSIX,0,stat,0,0,0.0,55.76810002326965,55.76810002326965,0.0
518,517,556,10111457914516105013,POSIX,0,write,0,0,9.6e-05,55.76810002326965,55.76950001716614,1.399993896484375
519,519,564,10111457914516105013,POSIX,0,read,0,4096,0.0,55.769999980926514,55.769999980926514,0.0
520,520,557,10111457914516105013,POSIX,0,write,1,4096,0.023232,55.77020001411438,55.77029991149902,0.09989738464355469
521,521,565,10111457914516105013,POSIX,0,read,1,27328,0.0,55.77060008049011,55.770699977874756,0.09989738464355469
522,522,558,10111457914516105013,POSIX,0,write,2,27328,0.023232,55.77080011367798,55.77090001106262,0.09989738464355469
523,523,566,10111457914516105013,POSIX,0,read,2,50560,0.0,55.77119994163513,55.771300077438354,0.10013580322265625
524,524,559,10111457914516105013,POSIX,0,write,3,50560,0.023232,55.771399974823,55.77150011062622,0.10013580322265625
525,527,560,10111457914516105013,POSIX,0,write,4,96,0.000696,55.771600008010864,55.771600008010864,0.0
526,526,561,10111457914516105013,POSIX,0,write,5,800,0.003072,55.771600008010864,55.771600008010864,0.0
527,525,562,10111457914516105013,POSIX,0,write,6,0,9.6e-05,55.771600008010864,55.771600008010864,0.0
528,528,563,10111457914516105013,POSIX,0,write,7,0,9.6e-05,55.77169990539551,55.77169990539551,0.0
529,529,569,10111457914516105013,POSIX,0,close,0,0,0.0,55.77169990539551,55.77419996261597,2.5000572204589844
530,530,514,11160547148136872205,POSIX,0,write,1,2432,0.032768,55.77850008010864,55.778599977493286,0.09989738464355469
531,531,515,11160547148136872205,POSIX,0,write,2,37248,0.032768,55.77880001068115,55.778899908065796,0.09989738464355469
532,532,516,11160547148136872205,POSIX,0,write,3,70016,0.032768,55.77900004386902,55.77909994125366,0.09989738464355469
533,533,517,11160547148136872205,POSIX,0,write,4,102784,0.032768,55.779200077056885,55.77929997444153,0.09989738464355469
534,534,518,11160547148136872205,POSIX,0,write,5,135552,0.032768,55.77940011024475,55.779500007629395,0.09989738464355469
535,535,519,11160547148136872205,POSIX,0,write,6,168320,0.032768,55.77959990501404,55.77970004081726,0.10013580322265625
536,536,520,11160547148136872205,POSIX,0,write,7,201088,0.032768,55.78010010719299,55.78020000457764,0.09989738464355469
537,537,521,11160547148136872205,POSIX,0,write,8,235904,0.032768,55.78049993515015,55.78060007095337,0.10013580322265625
538,538,522,11160547148136872205,POSIX,0,write,9,268672,0.032768,55.78069996833801,55.780800104141235,0.10013580322265625
539,539,523,11160547148136872205,POSIX,0,write,10,301440,0.032768,55.78090000152588,55.78099989891052,0.09989738464355469
540,540,524,11160547148136872205,POSIX,0,write,11,334208,0.032768,55.781100034713745,55.78119993209839,0.09989738464355469
541,541,525,11160547148136872205,POSIX,0,write,12,369024,0.032768,55.78130006790161,55.781399965286255,0.09989738464355469
542,542,526,11160547148136872205,POSIX,0,write,13,401792,0.032768,55.78150010108948,55.78159999847412,0.09989738464355469
543,543,527,11160547148136872205,POSIX,0,write,14,434560,0.032768,55.78200006484985,55.7820999622345,0.09989738464355469
544,544,528,11160547148136872205,POSIX,0,write,15,469376,0.110592,55.78229999542236,55.78259992599487,0.2999305725097656
545,545,529,11160547148136872205,POSIX,0,write,16,579968,0.110592,55.782700061798096,55.78290009498596,0.20003318786621094
546,546,530,11160547148136872205,POSIX,0,write,17,690560,0.110592,55.782999992370605,55.783299922943115,0.2999305725097656
547,547,531,11160547148136872205,POSIX,0,write,18,801152,0.110592,55.78340005874634,55.783600091934204,0.20003318786621094
548,548,532,11160547148136872205,POSIX,0,write,19,911744,0.110592,55.78369998931885,55.783900022506714,0.20003318786621094
549,549,533,11160547148136872205,POSIX,0,write,20,1022336,0.110592,55.78410005569458,55.784300088882446,0.20003318786621094
550,550,534,11160547148136872205,POSIX,0,write,21,1132928,0.110592,55.78509998321533,55.78539991378784,0.2999305725097656
551,551,535,11160547148136872205,POSIX,0,write,22,1245568,0.512,55.785799980163574,55.78660011291504,0.8001327514648438
552,552,536,11160547148136872205,POSIX,0,write,23,1757568,0.512,55.78690004348755,55.78780007362366,0.9000301361083984
553,553,537,11160547148136872205,POSIX,0,write,24,2269568,0.512,55.78810000419617,55.78889989852905,0.7998943328857422
554,554,538,11160547148136872205,POSIX,0,write,25,2781568,0.512,55.78920006752014,55.78999996185303,0.7998943328857422
555,555,539,11160547148136872205,POSIX,0,write,26,3295616,0.512,55.79040002822876,55.791199922561646,0.7998943328857422
556,556,540,11160547148136872205,POSIX,0,write,27,3807616,0.512,55.791500091552734,55.79229998588562,0.7998943328857422
557,557,541,11160547148136872205,POSIX,0,write,28,4319616,0.512,55.79489994049072,55.79550004005432,0.6000995635986328
558,558,542,11160547148136872205,POSIX,0,write,29,96,0.0014,55.79570007324219,56.22889995574951,433.1998825073242
559,559,543,11160547148136872205,POSIX,0,write,30,1504,0.000928,56.22889995574951,56.22889995574951,0.0
560,560,544,11160547148136872205,POSIX,0,write,31,35200,0.002016,56.229000091552734,56.22909998893738,0.09989738464355469
561,561,545,11160547148136872205,POSIX,0,write,32,233856,0.00204,56.22909998893738,56.22909998893738,0.0
562,562,546,11160547148136872205,POSIX,0,write,33,366976,0.001392,56.22919988632202,56.22919988632202,0.0
563,564,547,11160547148136872205,POSIX,0,write,34,368456,0.000544,56.229300022125244,56.229300022125244,0.0
564,563,548,11160547148136872205,POSIX,0,write,35,467328,0.002016,56.229300022125244,56.22939991950989,0.09989738464355469
565,565,550,11160547148136872205,POSIX,0,write,37,3293568,0.002032,56.22939991950989,56.22950005531311,0.10013580322265625
566,566,549,11160547148136872205,POSIX,0,write,36,1243520,0.00196,56.22939991950989,56.22939991950989,0.0
567,567,551,11160547148136872205,POSIX,0,write,38,0,9.6e-05,56.22950005531311,56.22950005531311,0.0
568,568,552,11160547148136872205,POSIX,0,write,39,0,9.6e-05,56.229599952697754,56.229599952697754,0.0
569,569,555,11160547148136872205,POSIX,0,close,0,0,0.0,56.22970008850098,56.23140001296997,1.6999244689941406
570,570,611,600880757136497244,POSIX,0,open,0,0,0.0,62.40659999847412,62.40739989280701,0.7998943328857422
571,571,610,600880757136497244,POSIX,0,stat,0,0,0.0,62.409300088882446,62.409300088882446,0.0
572,572,570,600880757136497244,POSIX,0,write,0,0,9.6e-05,62.40939998626709,62.41170001029968,2.3000240325927734
573,573,625,8164901109784622281,POSIX,0,open,0,0,0.0,62.420000076293945,62.42070007324219,0.6999969482421875
574,574,624,8164901109784622281,POSIX,0,stat,0,0,0.0,62.42230010032654,62.42239999771118,0.09989738464355469
575,575,613,8164901109784622281,POSIX,0,write,0,0,9.6e-05,62.42239999771118,62.42429995536804,1.8999576568603516
576,576,621,8164901109784622281,POSIX,0,read,0,4096,0.0,62.42479991912842,62.42479991912842,0.0
577,577,614,8164901109784622281,POSIX,0,write,1,4096,0.023232,62.424999952316284,62.42510008811951,0.10013580322265625
578,578,622,8164901109784622281,POSIX,0,read,1,27328,0.0,62.42549991607666,62.42549991607666,0.0
579,579,615,8164901109784622281,POSIX,0,write,2,27328,0.023232,62.425699949264526,62.42580008506775,0.10013580322265625
580,580,623,8164901109784622281,POSIX,0,read,2,50560,0.0,62.426000118255615,62.42610001564026,0.09989738464355469
581,581,616,8164901109784622281,POSIX,0,write,3,50560,0.023232,62.4261999130249,62.426300048828125,0.10013580322265625
582,582,617,8164901109784622281,POSIX,0,write,4,96,0.000696,62.42639994621277,62.42639994621277,0.0
583,583,620,8164901109784622281,POSIX,0,write,7,0,9.6e-05,62.42650008201599,62.426599979400635,0.09989738464355469
584,584,619,8164901109784622281,POSIX,0,write,6,0,9.6e-05,62.42650008201599,62.42650008201599,0.0
585,585,618,8164901109784622281,POSIX,0,write,5,800,0.003072,62.42650008201599,62.42650008201599,0.0
586,586,626,8164901109784622281,POSIX,0,close,0,0,0.0,62.426599979400635,62.427900075912476,1.3000965118408203
587,587,571,600880757136497244,POSIX,0,write,1,2432,0.032768,62.431699991226196,62.43179988861084,0.09989738464355469
588,588,572,600880757136497244,POSIX,0,write,2,37248,0.032768,62.431999921798706,62.43210005760193,0.10013580322265625
589,589,573,600880757136497244,POSIX,0,write,3,70016,0.032768,62.43219995498657,62.432300090789795,0.10013580322265625
590,590,574,600880757136497244,POSIX,0,write,4,102784,0.032768,62.43239998817444,62.43249988555908,0.09989738464355469
591,591,575,600880757136497244,POSIX,0,write,5,135552,0.032768,62.432600021362305,62.43269991874695,0.09989738464355469
592,592,576,600880757136497244,POSIX,0,write,6,168320,0.032768,62.43280005455017,62.432899951934814,0.09989738464355469
593,593,577,600880757136497244,POSIX,0,write,7,201088,0.032768,62.43330001831055,62.43339991569519,0.09989738464355469
594,594,578,600880757136497244,POSIX,0,write,8,235904,0.032768,62.43370008468628,62.43379998207092,0.09989738464355469
595,595,579,600880757136497244,POSIX,0,write,9,268672,0.032768,62.433900117874146,62.43400001525879,0.09989738464355469
596,596,580,600880757136497244,POSIX,0,write,10,301440,0.032768,62.43409991264343,62.434200048446655,0.10013580322265625
597,597,581,600880757136497244,POSIX,0,write,11,334208,0.032768,62.4342999458313,62.43440008163452,0.10013580322265625
598,598,582,600880757136497244,POSIX,0,write,12,369024,0.032768,62.434499979019165,62.43460011482239,0.10013580322265625
599,599,583,600880757136497244,POSIX,0,write,13,401792,0.032768,62.43470001220703,62.434799909591675,0.09989738464355469
600,600,584,600880757136497244,POSIX,0,write,14,434560,0.032768,62.43519997596741,62.43530011177063,0.10013580322265625
601,601,585,600880757136497244,POSIX,0,write,15,469376,0.110592,62.43560004234314,62.435800075531006,0.20003318786621094
602,602,586,600880757136497244,POSIX,0,write,16,579968,0.110592,62.43589997291565,62.436100006103516,0.20003318786621094
603,603,587,600880757136497244,POSIX,0,write,17,690560,0.110592,62.43630003929138,62.43650007247925,0.20003318786621094
604,604,588,600880757136497244,POSIX,0,write,18,801152,0.110592,62.43659996986389,62.43680000305176,0.20003318786621094
605,605,589,600880757136497244,POSIX,0,write,19,911744,0.110592,62.437000036239624,62.43720006942749,0.20003318786621094
606,606,590,600880757136497244,POSIX,0,write,20,1022336,0.110592,62.437299966812134,62.4375,0.20003318786621094
607,607,591,600880757136497244,POSIX,0,write,21,1132928,0.110592,62.43840003013611,62.438600063323975,0.20003318786621094
608,608,592,600880757136497244,POSIX,0,write,22,1245568,0.512,62.43899989128113,62.439899921417236,0.9000301361083984
609,609,593,600880757136497244,POSIX,0,write,23,1757568,0.512,62.440200090408325,62.44099998474121,0.7998943328857422
610,610,594,600880757136497244,POSIX,0,write,24,2269568,0.512,62.44129991531372,62.442100048065186,0.8001327514648438
611,611,595,600880757136497244,POSIX,0,write,25,2781568,0.512,62.44250011444092,62.44309997558594,0.5998611450195312
612,612,596,600880757136497244,POSIX,0,write,26,3295616,0.512,62.44339990615845,62.444000005722046,0.6000995635986328
613,613,597,600880757136497244,POSIX,0,write,27,3807616,0.512,62.44420003890991,62.446799993515015,2.599954605102539
614,614,598,600880757136497244,POSIX,0,write,28,4319616,0.512,62.44889998435974,62.44950008392334,0.6000995635986328
615,615,599,600880757136497244,POSIX,0,write,29,96,0.0014,62.449700117111206,62.687299966812134,237.59984970092773
616,616,601,600880757136497244,POSIX,0,write,31,35200,0.002016,62.687400102615356,62.6875,0.09989738464355469
617,617,600,600880757136497244,POSIX,0,write,30,1504,0.000928,62.687400102615356,62.687400102615356,0.0
618,618,602,600880757136497244,POSIX,0,write,32,233856,0.00204,62.6875,62.6875,0.0
619,619,604,600880757136497244,POSIX,0,write,34,368456,0.000544,62.687599897384644,62.687599897384644,0.0
620,620,603,600880757136497244,POSIX,0,write,33,366976,0.001392,62.687599897384644,62.687599897384644,0.0
621,622,605,600880757136497244,POSIX,0,write,35,467328,0.002016,62.687700033187866,62.687700033187866,0.0
622,621,606,600880757136497244,POSIX,0,write,36,1243520,0.00196,62.687700033187866,62.687700033187866,0.0
623,623,608,600880757136497244,POSIX,0,write,38,0,9.6e-05,62.68779993057251,62.68779993057251,0.0
624,624,607,600880757136497244,POSIX,0,write,37,3293568,0.002032,62.68779993057251,62.68779993057251,0.0
625,625,609,600880757136497244,POSIX,0,write,39,0,9.6e-05,62.68790006637573,62.68790006637573,0.0
626,626,612,600880757136497244,POSIX,0,close,0,0,0.0,62.687999963760376,62.68969988822937,1.6999244689941406
627,627,668,4429731153257850107,POSIX,0,open,0,0,0.0,68.85660004615784,68.85719990730286,0.5998611450195312
628,628,667,4429731153257850107,POSIX,0,stat,0,0,0.0,68.8591001033783,68.8591001033783,0.0
629,629,627,4429731153257850107,POSIX,0,write,0,0,9.6e-05,68.85920000076294,68.86080002784729,1.600027084350586
630,630,682,10080191518042995178,POSIX,0,open,0,0,0.0,68.8698000907898,68.87059998512268,0.7998943328857422
631,631,681,10080191518042995178,POSIX,0,stat,0,0,0.0,68.87280011177063,68.87290000915527,0.09989738464355469
632,632,670,10080191518042995178,POSIX,0,write,0,0,9.6e-05,68.87290000915527,68.87479996681213,1.8999576568603516
633,633,678,10080191518042995178,POSIX,0,read,0,4096,0.0,68.87529993057251,68.87529993057251,0.0
634,634,671,10080191518042995178,POSIX,0,write,1,4096,0.023232,68.87549996376038,68.8756000995636,0.10013580322265625
635,635,679,10080191518042995178,POSIX,0,read,1,27328,0.0,68.87590003013611,68.87590003013611,0.0
636,636,672,10080191518042995178,POSIX,0,write,2,27328,0.023232,68.87610006332397,68.87619996070862,0.09989738464355469
637,637,680,10080191518042995178,POSIX,0,read,2,50560,0.0,68.87649989128113,68.87649989128113,0.0
638,638,673,10080191518042995178,POSIX,0,write,3,50560,0.023232,68.876699924469,68.87680006027222,0.10013580322265625
639,639,674,10080191518042995178,POSIX,0,write,4,96,0.000696,68.87680006027222,68.87680006027222,0.0
640,641,675,10080191518042995178,POSIX,0,write,5,800,0.003072,68.87689995765686,68.87689995765686,0.0
641,640,676,10080191518042995178,POSIX,0,write,6,0,9.6e-05,68.87689995765686,68.87689995765686,0.0
642,642,677,10080191518042995178,POSIX,0,write,7,0,9.6e-05,68.87700009346008,68.87700009346008,0.0
643,643,683,10080191518042995178,POSIX,0,close,0,0,0.0,68.87700009346008,68.87840008735657,1.399993896484375
644,644,628,4429731153257850107,POSIX,0,write,1,2432,0.032768,68.88229990005493,68.88240003585815,0.10013580322265625
645,645,629,4429731153257850107,POSIX,0,write,2,37248,0.032768,68.88260006904602,68.88269996643066,0.09989738464355469
646,646,630,4429731153257850107,POSIX,0,write,3,70016,0.032768,68.88280010223389,68.88289999961853,0.09989738464355469
647,647,631,4429731153257850107,POSIX,0,write,4,102784,0.032768,68.88299989700317,68.8831000328064,0.10013580322265625
648,648,632,4429731153257850107,POSIX,0,write,5,135552,0.032768,68.88319993019104,68.88330006599426,0.10013580322265625
649,649,633,4429731153257850107,POSIX,0,write,6,168320,0.032768,68.8833999633789,68.88350009918213,0.10013580322265625
650,650,634,4429731153257850107,POSIX,0,write,7,201088,0.032768,68.88389992713928,68.8840000629425,0.10013580322265625
651,651,635,4429731153257850107,POSIX,0,write,8,235904,0.032768,68.88429999351501,68.88439989089966,0.09989738464355469
652,652,636,4429731153257850107,POSIX,0,write,9,268672,0.032768,68.88450002670288,68.88459992408752,0.09989738464355469
653,653,637,4429731153257850107,POSIX,0,write,10,301440,0.032768,68.88470005989075,68.88479995727539,0.09989738464355469
654,654,638,4429731153257850107,POSIX,0,write,11,334208,0.032768,68.88490009307861,68.88499999046326,0.09989738464355469
655,655,639,4429731153257850107,POSIX,0,write,12,369024,0.032768,68.8850998878479,68.88520002365112,0.10013580322265625
656,656,640,4429731153257850107,POSIX,0,write,13,401792,0.032768,68.88529992103577,68.88540005683899,0.10013580322265625
657,657,641,4429731153257850107,POSIX,0,write,14,434560,0.032768,68.88579988479614,68.88590002059937,0.10013580322265625
658,658,642,4429731153257850107,POSIX,0,write,15,469376,0.110592,68.88610005378723,68.88639998435974,0.2999305725097656
659,659,643,4429731153257850107,POSIX,0,write,16,579968,0.110592,68.88649988174438,68.88669991493225,0.20003318786621094
660,660,644,4429731153257850107,POSIX,0,write,17,690560,0.110592,68.88689994812012,68.88709998130798,0.20003318786621094
661,661,645,4429731153257850107,POSIX,0,write,18,801152,0.110592,68.8872001171112,68.8873999118805,0.19979476928710938
662,662,646,4429731153257850107,POSIX,0,write,19,911744,0.110592,68.88759994506836,68.88779997825623,0.20003318786621094
663,663,647,4429731153257850107,POSIX,0,write,20,1022336,0.110592,68.88790011405945,68.88809990882874,0.19979476928710938
664,664,648,4429731153257850107,POSIX,0,write,21,1132928,0.110592,68.88899993896484,68.88919997215271,0.20003318786621094
665,665,649,4429731153257850107,POSIX,0,write,22,1245568,0.512,68.88960003852844,68.89050006866455,0.9000301361083984
666,666,650,4429731153257850107,POSIX,0,write,23,1757568,0.512,68.89079999923706,68.89159989356995,0.7998943328857422
667,667,651,4429731153257850107,POSIX,0,write,24,2269568,0.512,68.89190006256104,68.89280009269714,0.9000301361083984
668,668,652,4429731153257850107,POSIX,0,write,25,2781568,0.512,68.89310002326965,68.89389991760254,0.7998943328857422
669,669,653,4429731153257850107,POSIX,0,write,26,3295616,0.512,68.89420008659363,68.89499998092651,0.7998943328857422
670,670,654,4429731153257850107,POSIX,0,write,27,3807616,0.512,68.89540004730225,68.89619994163513,0.7998943328857422
671,671,655,4429731153257850107,POSIX,0,write,28,4319616,0.512,68.89890003204346,68.89949989318848,0.5998611450195312
672,672,656,4429731153257850107,POSIX,0,write,29,96,0.0014,68.89969992637634,69.14429998397827,244.6000576019287
673,673,657,4429731153257850107,POSIX,0,write,30,1504,0.000928,69.14429998397827,69.14439988136292,0.09989738464355469
674,674,658,4429731153257850107,POSIX,0,write,31,35200,0.002016,69.14439988136292,69.14439988136292,0.0
675,675,659,4429731153257850107,POSIX,0,write,32,233856,0.00204,69.14450001716614,69.14450001716614,0.0
676,676,660,4429731153257850107,POSIX,0,write,33,366976,0.001392,69.14450001716614,69.14459991455078,0.09989738464355469
677,678,662,4429731153257850107,POSIX,0,write,35,467328,0.002016,69.14459991455078,69.144700050354,0.10013580322265625
678,677,661,4429731153257850107,POSIX,0,write,34,368456,0.000544,69.14459991455078,69.14459991455078,0.0
679,679,664,4429731153257850107,POSIX,0,write,37,3293568,0.002032,69.144700050354,69.14479994773865,0.09989738464355469
680,680,663,4429731153257850107,POSIX,0,write,36,1243520,0.00196,69.144700050354,69.144700050354,0.0
681,681,665,4429731153257850107,POSIX,0,write,38,0,9.6e-05,69.14479994773865,69.14479994773865,0.0
682,682,666,4429731153257850107,POSIX,0,write,39,0,9.6e-05,69.14490008354187,69.14490008354187,0.0
683,683,669,4429731153257850107,POSIX,0,close,0,0,0.0,69.14499998092651,69.14669990539551,1.6999244689941406
684,684,725,16637193645287551248,POSIX,0,open,0,0,0.0,75.30940008163452,75.30999994277954,0.5998611450195312
685,685,724,16637193645287551248,POSIX,0,stat,0,0,0.0,75.3118999004364,75.31200003623962,0.10013580322265625
686,686,684,16637193645287551248,POSIX,0,write,0,0,9.6e-05,75.31200003623962,75.31389999389648,1.8999576568603516
687,687,739,5871894401960869009,POSIX,0,open,0,0,0.0,75.32170009613037,75.32229995727539,0.5998611450195312
688,688,738,5871894401960869009,POSIX,0,stat,0,0,0.0,75.32410001754761,75.32419991493225,0.09989738464355469
689,689,727,5871894401960869009,POSIX,0,write,0,0,9.6e-05,75.32430005073547,75.32590007781982,1.600027084350586
690,690,735,5871894401960869009,POSIX,0,read,0,4096,0.0,75.32620000839233,75.32629990577698,0.09989738464355469
691,691,728,5871894401960869009,POSIX,0,write,1,4096,0.023232,75.3264000415802,75.3264000415802,0.0
692,692,736,5871894401960869009,POSIX,0,read,1,27328,0.0,75.32669997215271,75.32669997215271,0.0
693,693,729,5871894401960869009,POSIX,0,write,2,27328,0.023232,75.32680010795593,75.32680010795593,0.0
694,694,737,5871894401960869009,POSIX,0,read,2,50560,0.0,75.32699990272522,75.32710003852844,0.10013580322265625
695,695,730,5871894401960869009,POSIX,0,write,3,50560,0.023232,75.32719993591309,75.32719993591309,0.0
696,698,731,5871894401960869009,POSIX,0,write,4,96,0.000696,75.32730007171631,75.32730007171631,0.0
697,696,733,5871894401960869009,POSIX,0,write,6,0,9.6e-05,75.32730007171631,75.32730007171631,0.0
698,697,732,5871894401960869009,POSIX,0,write,5,800,0.003072,75.32730007171631,75.32730007171631,0.0
699,699,740,5871894401960869009,POSIX,0,close,0,0,0.0,75.32739996910095,75.32850003242493,1.1000633239746094
700,700,734,5871894401960869009,POSIX,0,write,7,0,9.6e-05,75.32739996910095,75.32739996910095,0.0
701,701,685,16637193645287551248,POSIX,0,write,1,2432,0.032768,75.332200050354,75.33229994773865,0.09989738464355469
702,702,686,16637193645287551248,POSIX,0,write,2,37248,0.032768,75.33240008354187,75.33240008354187,0.0
703,703,687,16637193645287551248,POSIX,0,write,3,70016,0.032768,75.33249998092651,75.33260011672974,0.10013580322265625
704,704,688,16637193645287551248,POSIX,0,write,4,102784,0.032768,75.33260011672974,75.33270001411438,0.09989738464355469
705,705,689,16637193645287551248,POSIX,0,write,5,135552,0.032768,75.33279991149902,75.33279991149902,0.0
706,706,690,16637193645287551248,POSIX,0,write,6,168320,0.032768,75.33290004730225,75.33299994468689,0.09989738464355469
707,707,691,16637193645287551248,POSIX,0,write,7,201088,0.032768,75.33330011367798,75.33330011367798,0.0
708,708,692,16637193645287551248,POSIX,0,write,8,235904,0.032768,75.33349990844727,75.33360004425049,0.10013580322265625
709,709,693,16637193645287551248,POSIX,0,write,9,268672,0.032768,75.33360004425049,75.33369994163513,0.09989738464355469
710,710,694,16637193645287551248,POSIX,0,write,10,301440,0.032768,75.33380007743835,75.33380007743835,0.0
711,711,695,16637193645287551248,POSIX,0,write,11,334208,0.032768,75.333899974823,75.33400011062622,0.10013580322265625
712,712,696,16637193645287551248,POSIX,0,write,12,369024,0.032768,75.33400011062622,75.33410000801086,0.09989738464355469
713,713,697,16637193645287551248,POSIX,0,write,13,401792,0.032768,75.33419990539551,75.33419990539551,0.0
714,714,698,16637193645287551248,POSIX,0,write,14,434560,0.032768,75.3345000743866,75.33459997177124,0.09989738464355469
715,715,699,16637193645287551248,POSIX,0,write,15,469376,0.110592,75.3348000049591,75.33489990234375,0.09989738464355469
716,716,700,16637193645287551248,POSIX,0,write,16,579968,0.110592,75.33500003814697,75.33509993553162,0.09989738464355469
717,717,701,16637193645287551248,POSIX,0,write,17,690560,0.110592,75.33520007133484,75.3354001045227,0.20003318786621094
718,718,702,16637193645287551248,POSIX,0,write,18,801152,0.110592,75.33550000190735,75.33570003509521,0.20003318786621094
719,719,703,16637193645287551248,POSIX,0,write,19,911744,0.110592,75.33579993247986,75.33599996566772,0.20003318786621094
720,720,704,16637193645287551248,POSIX,0,write,20,1022336,0.110592,75.33610010147095,75.33629989624023,0.19979476928710938
721,721,705,16637193645287551248,POSIX,0,write,21,1132928,0.110592,75.33689999580383,75.3371000289917,0.20003318786621094
722,722,706,16637193645287551248,POSIX,0,write,22,1245568,0.512,75.33750009536743,75.34340000152588,5.899906158447266
723,723,707,16637193645287551248,POSIX,0,write,23,1757568,0.512,75.34360003471375,75.34430003166199,0.6999969482421875
724,724,708,16637193645287551248,POSIX,0,write,24,2269568,0.512,75.34450006484985,75.3452000617981,0.6999969482421875
725,725,709,16637193645287551248,POSIX,0,write,25,2781568,0.512,75.3454999923706,75.34599995613098,0.49996376037597656
726,726,710,16637193645287551248,POSIX,0,write,26,3295616,0.512,75.34619998931885,75.34660005569458,0.4000663757324219
727,727,711,16637193645287551248,POSIX,0,write,27,3807616,0.512,75.34680008888245,75.34730005264282,0.49996376037597656
728,728,712,16637193645287551248,POSIX,0,write,28,4319616,0.512,75.34879994392395,75.34929990768433,0.49996376037597656
729,729,713,16637193645287551248,POSIX,0,write,29,96,0.0014,75.34949994087219,75.57909989356995,229.5999526977539
730,730,715,16637193645287551248,POSIX,0,write,31,35200,0.002016,75.57920002937317,75.57929992675781,0.09989738464355469
731,731,714,16637193645287551248,POSIX,0,write,30,1504,0.000928,75.57920002937317,75.57920002937317,0.0
732,732,716,16637193645287551248,POSIX,0,write,32,233856,0.00204,75.57929992675781,75.57940006256104,0.10013580322265625
733,734,717,16637193645287551248,POSIX,0,write,33,366976,0.001392,75.57940006256104,75.57940006256104,0.0
734,733,718,16637193645287551248,POSIX,0,write,34,368456,0.000544,75.57940006256104,75.57949995994568,0.09989738464355469
735,735,719,16637193645287551248,POSIX,0,write,35,467328,0.002016,75.57949995994568,75.57949995994568,0.0
736,736,721,16637193645287551248,POSIX,0,write,37,3293568,0.002032,75.5796000957489,75.5796000957489,0.0
737,737,720,16637193645287551248,POSIX,0,write,36,1243520,0.00196,75.5796000957489,75.5796000957489,0.0
738,738,722,16637193645287551248,POSIX,0,write,38,0,9.6e-05,75.57969999313354,75.57969999313354,0.0
